round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,terminal,prev_native_s,delta_native_s,prev_committed_r,delta_committed_r,prev_current_preview_coverage,delta_current_preview_coverage,prev_ever_seen_or_committed_coverage,delta_ever_seen_or_committed_coverage,full_committed,current_preview_any,prev_native_positive,reversal
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,5,5,1.0,0.5,5.812500036554411,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,True,True,2.6249999701976776,3.1875000663567334,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,1,6,0.1666666666666666,0.0,-4.24999981187284,"[""search""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,2,6,0.3333333333333333,0.0,1.812500037252903,"[""search""]",False,True,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,True,False,-4.24999981187284,6.062499849125743,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,3,6,0.5,0.0,0.7499999403953552,"[""read""]",False,True,3,0.0,"[1,2]",2,0.6666666666666666,[],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,True,False,1.812500037252903,-1.0625000968575478,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,4,6,0.6666666666666666,0.6666666666666666,-0.5000000149011612,"[""search""]",False,True,3,0.6666666666666666,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,False,False,0.7499999403953552,-1.2499999552965164,0.0,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.0,False,False,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,5,6,0.8333333333333334,0.6666666666666666,4.000000206753612,"[""read""]",False,True,3,0.6666666666666666,[3],1,0.3333333333333333,[],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,True,False,-0.5000000149011612,4.500000221654773,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,6,6,1.0,1.0,6.625000015250407,"[""finish""]",False,True,3,1.0,[],0,0.0,[3],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,True,True,4.000000206753612,2.6249998084967956,0.6666666666666666,0.33333333333333337,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,1,3,0.3333333333333333,0.0,-4.249999956227839,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,2,3,0.6666666666666666,0.0,0.3125,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,True,False,-4.249999956227839,4.562499956227839,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,3,3,1.0,0.5,8.37499990822107,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,True,True,0.3125,8.06249990822107,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,1,9,0.1111111111111111,0.0,-5.249999877531081,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,2,9,0.2222222222222222,0.0,-0.375,"[""read""]",False,True,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,False,False,-5.249999877531081,4.874999877531081,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,3,9,0.3333333333333333,0.25,3.500000024214387,"[""search""]",False,True,4,0.25,[],0,0.0,[1],[1],[1],0.25,[1],[1],0.25,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,True,False,-0.375,3.875000024214387,0.0,0.25,0.25,-0.25,0.25,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,4,9,0.4444444444444444,0.25,-1.6250000223517418,"[""read""]",False,True,4,0.25,[2],1,0.25,[],[2],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,False,False,3.500000024214387,-5.125000046566129,0.25,0.0,0.0,0.25,0.25,0.25,False,True,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,5,9,0.5555555555555556,0.5,-1.3125000074505806,"[""search""]",False,True,4,0.5,[2],1,0.25,[2],[2],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,False,False,-1.6250000223517418,0.3125000149011612,0.25,0.25,0.25,0.0,0.5,0.0,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,6,9,0.6666666666666666,0.5,2.624999988824129,"[""read""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,True,False,-1.3125000074505806,3.9374999962747097,0.5,0.0,0.25,-0.25,0.5,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,7,9,0.7777777777777778,0.5,1.8750000521540642,"[""search""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,True,False,2.624999988824129,-0.7499999366700649,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,8,9,0.8888888888888888,0.5,2.1250000186264515,"[""read""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,True,False,1.8750000521540642,0.2499999664723873,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,9,9,1.0,0.5,6.750000091269612,"[""finish""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,True,True,2.1250000186264515,4.625000072643161,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,1,4,0.25,0.0,-4.500000105239451,"[""search""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,2,4,0.5,0.0,1.2500000074505806,"[""search""]",False,True,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,True,False,-4.500000105239451,5.7500001126900315,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,3,4,0.75,0.0,1.1249999850988388,"[""read""]",False,True,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,True,False,1.2500000074505806,-0.1250000223517418,0.0,0.0,0.5,0.0,0.5,0.0,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,4,4,1.0,1.0,6.125000075320713,"[""finish""]",False,True,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,[1],"[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,True,True,1.1249999850988388,5.000000090221874,0.0,1.0,0.5,-0.5,0.5,0.5,True,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,1,3,0.3333333333333333,0.0,-4.12500000372529,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,2,3,0.6666666666666666,0.0,2.8124999683350325,"[""read""]",True,False,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,True,False,-4.12500000372529,6.937499972060323,0.0,0.0,0.0,1.0,0.0,1.0,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,3,3,1.0,1.0,9.062499887873855,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,True,True,2.8124999683350325,6.249999919538823,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,1,5,0.2,0.0,-5.250000104308128,"[""search""]",True,False,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,2,5,0.4,0.0,0.4999999701976776,"[""search""]",True,False,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,True,False,-5.250000104308128,5.750000074505806,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,3,5,0.6,0.0,-0.1875,"[""search""]",True,False,3,0.0,"[1,2]",2,0.6666666666666666,[],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,False,False,0.4999999701976776,-0.6874999701976776,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,4,5,0.8,0.0,1.125,"[""read""]",True,False,3,0.0,"[2,3]",2,0.6666666666666666,[],"[2,3]","[2,3]",0.6666666666666666,"[1,2,3]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,True,False,-0.1875,1.3125,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,5,5,1.0,1.0,10.124999881649273,"[""finish""]",True,False,3,1.0,[],0,0.0,"[1,2,3]","[1,2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,True,True,1.125,8.999999881649273,0.0,1.0,0.6666666666666666,-0.6666666666666666,1.0,0.0,True,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,1,4,0.25,0.0,-4.31249988777563,"[""search""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,2,4,0.5,0.0,1.8750000298023224,"[""search""]",False,True,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,True,False,-4.31249988777563,6.187499917577952,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,3,4,0.75,0.0,0.375,"[""read""]",False,True,2,0.0,[2],1,0.5,[],[2],[2],0.5,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,True,False,1.8750000298023224,-1.5000000298023224,0.0,0.0,0.5,0.0,0.5,0.5,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,4,4,1.0,1.0,6.749999911815394,"[""finish""]",False,True,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,True,True,0.375,6.374999911815394,0.0,1.0,0.5,-0.5,1.0,0.0,True,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,1,7,0.1428571428571428,0.0,-5.12500011199154,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,2,7,0.2857142857142857,0.0,1.5624999552965164,"[""read""]",True,False,2,0.0,[2],1,0.5,[],[2],[2],0.5,[2],[2],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,True,False,-5.12500011199154,6.687500067288056,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,3,7,0.4285714285714285,0.0,6.312499814666808,"[""search""]",True,False,2,0.0,[2],1,0.5,[],[2],[2],0.5,[2],[2],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,True,False,1.5624999552965164,4.749999859370291,0.0,0.0,0.5,0.0,0.5,0.0,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,4,7,0.5714285714285714,0.0,3.1875001080334187,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,True,False,6.312499814666808,-3.124999706633389,0.0,0.0,0.5,0.0,0.5,0.5,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,5,7,0.7142857142857143,0.5,3.749999962747097,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,True,False,3.1875001080334187,0.5624998547136784,0.0,0.5,0.5,-0.5,1.0,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,6,7,0.8571428571428571,0.5,3.4375000167638063,"[""read""]",True,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,True,False,3.749999962747097,-0.3124999459832907,0.5,0.0,0.0,0.5,1.0,0.0,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,7,7,1.0,1.0,5.8749998902203515,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,True,True,3.4375000167638063,2.437499873456545,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,1,7,0.1428571428571428,0.0,-4.750000194646418,"[""search""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,2,7,0.2857142857142857,0.0,1.75,"[""read""]",False,True,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,True,False,-4.750000194646418,6.500000194646418,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,3,7,0.4285714285714285,0.3333333333333333,1.2500000298023224,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,True,False,1.75,-0.4999999701976776,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,4,7,0.5714285714285714,0.3333333333333333,0.6875000298023224,"[""read""]",False,True,3,0.3333333333333333,[2],1,0.3333333333333333,[],[2],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,True,False,1.2500000298023224,-0.5625,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,5,7,0.7142857142857143,0.6666666666666666,0.8124999701976776,"[""search""]",False,True,3,0.6666666666666666,[],0,0.0,[2],[2],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,True,False,0.6875000298023224,0.12499994039535522,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,6,7,0.8571428571428571,0.6666666666666666,3.375000111758709,"[""read""]",False,True,3,0.6666666666666666,[3],1,0.3333333333333333,[],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,True,False,0.8124999701976776,2.5625001415610313,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,7,7,1.0,1.0,5.687500069150701,"[""finish""]",False,True,3,1.0,[],0,0.0,[3],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,True,True,3.375000111758709,2.312499957391992,0.6666666666666666,0.33333333333333337,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,1,4,0.25,0.0,-4.624999930150807,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,2,4,0.5,0.0,1.8750000074505806,"[""search""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,True,False,-4.624999930150807,6.4999999376013875,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,3,4,0.75,0.0,1.0624999552965164,"[""read""]",True,False,2,0.0,[2],1,0.5,[],[2],[2],0.5,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,True,False,1.8750000074505806,-0.8125000521540642,0.0,0.0,0.5,0.0,0.5,0.5,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,4,4,1.0,1.0,8.249999736450263,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,True,True,1.0624999552965164,7.187499781153747,0.0,1.0,0.5,-0.5,1.0,0.0,True,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,1,17,0.0588235294117647,0.0,-4.062500194646418,"[""search""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,2,17,0.1176470588235294,0.0,2.8750000707805157,"[""read""]",False,True,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,True,False,-4.062500194646418,6.937500265426934,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,3,17,0.1764705882352941,0.3333333333333333,0.875,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,True,False,2.8750000707805157,-2.0000000707805157,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,4,17,0.2352941176470588,0.3333333333333333,1.3749999925494194,"[""read""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,True,False,0.875,0.4999999925494194,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,5,17,0.2941176470588235,0.6666666666666666,4.187499970663339,"[""search""]",False,True,3,0.6666666666666666,[],0,0.0,[2],[2],"[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,True,False,1.3749999925494194,2.8124999781139195,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,False,True,False
