round,question_id,decision_step,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,2,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,3,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,4,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,5,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,3,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,4,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,4,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,5,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,2,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,3,4,0.0,[2],1,0.25,[],[2],[2],0.25,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,4,4,0.25,[],0,0.0,[2],[2],[2],0.25,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,5,4,0.5,[],0,0.0,[1],[1],"[1,2]",0.5,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,6,4,0.5,[3],1,0.25,[],[3],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,7,4,0.75,[],0,0.0,[3],[3],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,8,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,9,4,0.75,[],0,0.0,"[2,3]","[2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,4,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,5,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,4,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,5,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,4,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,5,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,2,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,3,4,0.25,[],0,0.0,[1],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,4,4,0.25,[2],1,0.25,[],[2],"[1,2]",0.5,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,5,4,0.5,[],0,0.0,[2],[2],"[1,2]",0.5,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,6,4,0.5,[3],1,0.25,[],[3],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,7,4,0.75,[],0,0.0,[3],[3],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,8,4,0.75,[4],1,0.25,[],[4],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,9,4,1.0,[],0,0.0,[4],[4],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,10,4,1.0,[],0,0.0,[],[],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,11,4,1.0,[],0,0.0,[],[],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,2,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,3,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,4,4,0.5,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.5,[1],"[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,5,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,[1],"[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,6,4,0.5,[],0,0.0,[],"[1,2]","[1,2]",0.5,[1],"[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,7,4,0.5,[],0,0.0,[],"[1,2]","[1,2]",0.5,[1],"[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,8,4,0.5,[],0,0.0,[],"[1,2]","[1,2]",0.5,[1],"[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,9,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,[1],"[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,10,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,[1],"[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,11,4,0.75,[],0,0.0,[3],[3],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,12,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,13,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,14,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,15,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,16,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,17,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,18,4,0.75,[],0,0.0,[3],[3],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,19,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,20,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,21,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,22,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,1,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,2,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,3,3,0.0,"[1,2]",2,0.6666666666666666,[],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,4,3,0.0,"[2,3]",2,0.6666666666666666,[],"[2,3]","[2,3]",0.6666666666666666,"[1,2,3]","[1,2,3]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,5,3,1.0,[],0,0.0,"[1,2,3]","[1,2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,2,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,3,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,2,4,0.0,"[1,2]",2,0.5,[],"[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,3,4,0.25,[1],1,0.25,[2],"[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,4,4,0.25,[],0,0.0,[],[],[2],0.25,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,5,4,0.25,[],0,0.0,[],[],[2],0.25,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,6,4,0.25,[],0,0.0,[],[],[2],0.25,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,7,4,0.25,[],0,0.0,[],[],[2],0.25,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,8,4,0.25,[],0,0.0,[],[],[2],0.25,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,9,4,0.25,[],0,0.0,[],[],[2],0.25,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,10,4,0.25,[],0,0.0,[],[],[2],0.25,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,4,2,0.5,[2],1,0.5,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,5,2,1.0,[],0,0.0,[2],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,4,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,5,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,2,4,0.0,[2],1,0.25,[],[2],[2],0.25,[2],[2],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,3,4,0.0,[1],1,0.25,[],[1],[1],0.25,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,4,4,0.75,[],0,0.0,"[1,2,3]","[1,2,3]","[1,2,3]",0.75,"[1,2]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,5,4,0.75,[4],1,0.25,[],[4],"[1,2,3,4]",1.0,"[1,2,4]","[1,2,3,4]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,6,4,1.0,[],0,0.0,[4],[4],"[1,2,3,4]",1.0,"[1,2,4]","[1,2,3,4]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,2,2,0.0,[2],1,0.5,[],[2],[2],0.5,[2],[2],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,3,2,0.0,[],0,0.0,[],[],[],0.0,[2],[2],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,4,2,0.0,[],0,0.0,[],[],[],0.0,[2],[2],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,2,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,3,4,0.0,"[1,2,3]",3,0.75,[],"[1,2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,4,4,0.0,[],0,0.0,[],[],[],0.0,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,5,4,0.0,[],0,0.0,[],[],[],0.0,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,6,4,0.5,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,7,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,8,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,9,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,4,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,5,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,3,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,4,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,[1],"[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,4,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,5,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,6,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,7,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,8,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,9,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,10,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,11,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,4,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,5,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,6,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,7,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,8,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,9,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,4,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
